inflation_cat_ID;country_ID;year_ID;category_ID;inflation_%
PT15_C05;PT;15;C05;0.006999999999999999
PT16_C05;PT;16;C05;0.004
PT17_C05;PT;17;C05;-0.005
PT18_C05;PT;18;C05;-0.004
PT19_C05;PT;19;C05;-0.003
PT20_C05;PT;20;C05;-0.006999999999999999
PT21_C05;PT;21;C05;-0.001
PT22_C05;PT;22;C05;0.092
PT23_C05;PT;23;C05;0.055999999999999994
PT24_C05;PT;24;C05;-0.016
RO10_C05;RO;10;C05;0.019
RO11_C05;RO;11;C05;0.019
RO12_C05;RO;12;C05;0.012
RO13_C05;RO;13;C05;0.016
RO14_C05;RO;14;C05;0.015
RO15_C05;RO;15;C05;0.013000000000000001
RO16_C05;RO;16;C05;-0.003
RO17_C05;RO;17;C05;0.006
RO18_C05;RO;18;C05;0.015
RO19_C05;RO;19;C05;0.019
RO20_C05;RO;20;C05;0.019
RO21_C05;RO;21;C05;0.023
RO22_C05;RO;22;C05;0.052000000000000005
RO23_C05;RO;23;C05;0.10300000000000001
RO24_C05;RO;24;C05;0.086
SI10_C05;SI;10;C05;0.009000000000000001
SI11_C05;SI;11;C05;0.019
SI12_C05;SI;12;C05;0.001
SI13_C05;SI;13;C05;-0.011000000000000001
SI14_C05;SI;14;C05;-0.016
SI15_C05;SI;15;C05;-0.013999999999999999
SI16_C05;SI;16;C05;-0.001
SI17_C05;SI;17;C05;-0.006
SI18_C05;SI;18;C05;0.002
SI19_C05;SI;19;C05;0.011000000000000001
SI20_C05;SI;20;C05;0.003
SI21_C05;SI;21;C05;0.02
SI22_C05;SI;22;C05;0.095
SI23_C05;SI;23;C05;0.066
SI24_C05;SI;24;C05;0.006999999999999999
SK10_C05;SK;10;C05;-0.034
SK11_C05;SK;11;C05;-0.01
SK12_C05;SK;12;C05;0.005
SK13_C05;SK;13;C05;0.001
SK14_C05;SK;14;C05;-0.004
SK15_C05;SK;15;C05;0.018000000000000002
SK16_C05;SK;16;C05;0.002
SK17_C05;SK;17;C05;-0.004
SK18_C05;SK;18;C05;0.01
SK19_C05;SK;19;C05;0.015
SK20_C05;SK;20;C05;0.017
SK21_C05;SK;21;C05;0.026000000000000002
SK22_C05;SK;22;C05;0.098
SK23_C05;SK;23;C05;0.096
SK24_C05;SK;24;C05;0.021
FI10_C05;FI;10;C05;0.019
FI11_C05;FI;11;C05;0.02
FI12_C05;FI;12;C05;0.018000000000000002
FI13_C05;FI;13;C05;0.016
FI14_C05;FI;14;C05;0.006
FI15_C05;FI;15;C05;-0.003
FI16_C05;FI;16;C05;-0.003
FI17_C05;FI;17;C05;-0.002
FI18_C05;FI;18;C05;-0.008
FI19_C05;FI;19;C05;0.002
FI20_C05;FI;20;C05;-0.003
FI21_C05;FI;21;C05;-0.003
FI22_C05;FI;22;C05;0.055
FI23_C05;FI;23;C05;0.064
FI24_C05;FI;24;C05;-0.004
SE10_C05;SE;10;C05;-0.002
SE11_C05;SE;11;C05;-0.006999999999999999
SE12_C05;SE;12;C05;-0.004
SE13_C05;SE;13;C05;-0.022000000000000002
SE14_C05;SE;14;C05;-0.01
SE15_C05;SE;15;C05;0.0
SE16_C05;SE;16;C05;0.008
SE17_C05;SE;17;C05;-0.003
SE18_C05;SE;18;C05;0.006999999999999999
SE19_C05;SE;19;C05;0.013000000000000001
SE20_C05;SE;20;C05;0.019
SE21_C05;SE;21;C05;0.013999999999999999
SE22_C05;SE;22;C05;0.113
SE23_C05;SE;23;C05;0.091
SE24_C05;SE;24;C05;-0.005
EU10_C06;EU;10;C06;0.013000000000000001
EU11_C06;EU;11;C06;0.019
EU12_C06;EU;12;C06;0.025
EU13_C06;EU;13;C06;0.002
EU14_C06;EU;14;C06;0.01
EU15_C06;EU;15;C06;0.009000000000000001
EU16_C06;EU;16;C06;0.006999999999999999
EU17_C06;EU;17;C06;0.011000000000000001
EU18_C06;EU;18;C06;0.01
EU19_C06;EU;19;C06;0.012
EU20_C06;EU;20;C06;0.013000000000000001
EU21_C06;EU;21;C06;0.009000000000000001
EU22_C06;EU;22;C06;0.024
EU23_C06;EU;23;C06;0.043
EU24_C06;EU;24;C06;0.04
BE10_C06;BE;10;C06;-0.01
BE11_C06;BE;11;C06;0.002
BE12_C06;BE;12;C06;0.006999999999999999
BE13_C06;BE;13;C06;0.012
BE14_C06;BE;14;C06;0.002
BE15_C06;BE;15;C06;0.016
BE16_C06;BE;16;C06;0.006
BE17_C06;BE;17;C06;0.018000000000000002
BE18_C06;BE;18;C06;0.018000000000000002
BE19_C06;BE;19;C06;0.01
BE20_C06;BE;20;C06;0.001
BE21_C06;BE;21;C06;0.001
BE22_C06;BE;22;C06;0.02
BE23_C06;BE;23;C06;0.048
BE24_C06;BE;24;C06;0.023
BG10_C06;BG;10;C06;0.027000000000000003
BG11_C06;BG;11;C06;0.059000000000000004
BG12_C06;BG;12;C06;0.054000000000000006
BG13_C06;BG;13;C06;-0.016
BG14_C06;BG;14;C06;-0.039
BG15_C06;BG;15;C06;-0.012
BG16_C06;BG;16;C06;0.0
BG17_C06;BG;17;C06;0.002
BG18_C06;BG;18;C06;0.003
BG19_C06;BG;19;C06;0.012
BG20_C06;BG;20;C06;0.026000000000000002
BG21_C06;BG;21;C06;0.008
BG22_C06;BG;22;C06;0.032
BG23_C06;BG;23;C06;0.115
BG24_C06;BG;24;C06;0.033
CZ10_C06;CZ;10;C06;0.047
CZ11_C06;CZ;11;C06;0.031
CZ12_C06;CZ;12;C06;0.09300000000000001
CZ13_C06;CZ;13;C06;0.023
CZ14_C06;CZ;14;C06;-0.022000000000000002
CZ15_C06;CZ;15;C06;-0.076
CZ16_C06;CZ;16;C06;0.026000000000000002
CZ17_C06;CZ;17;C06;0.038
CZ18_C06;CZ;18;C06;0.034
CZ19_C06;CZ;19;C06;0.033
CZ20_C06;CZ;20;C06;0.025
CZ21_C06;CZ;21;C06;0.036000000000000004
CZ22_C06;CZ;22;C06;0.08199999999999999
CZ23_C06;CZ;23;C06;0.08900000000000001
CZ24_C06;CZ;24;C06;0.043
DK10_C06;DK;10;C06;0.013999999999999999
DK11_C06;DK;11;C06;0.027999999999999997
DK12_C06;DK;12;C06;0.001
DK13_C06;DK;13;C06;0.009000000000000001
DK14_C06;DK;14;C06;0.022000000000000002
DK15_C06;DK;15;C06;0.006
DK16_C06;DK;16;C06;-0.004
DK17_C06;DK;17;C06;0.006999999999999999
DK18_C06;DK;18;C06;0.008
DK19_C06;DK;19;C06;0.013999999999999999
DK20_C06;DK;20;C06;0.016
DK21_C06;DK;21;C06;0.001
DK22_C06;DK;22;C06;0.019
DK23_C06;DK;23;C06;0.035
DK24_C06;DK;24;C06;0.023
DE10_C06;DE;10;C06;0.006
DE11_C06;DE;11;C06;0.008
DE12_C06;DE;12;C06;0.021
DE13_C06;DE;13;C06;-0.039
DE14_C06;DE;14;C06;0.02
DE15_C06;DE;15;C06;0.017
DE16_C06;DE;16;C06;0.013999999999999999
DE17_C06;DE;17;C06;0.016
DE18_C06;DE;18;C06;0.011000000000000001
DE19_C06;DE;19;C06;0.011000000000000001
DE20_C06;DE;20;C06;0.006999999999999999
DE21_C06;DE;21;C06;0.005
DE22_C06;DE;22;C06;0.013999999999999999
DE23_C06;DE;23;C06;0.028999999999999998
DE24_C06;DE;24;C06;0.027000000000000003
EE10_C06;EE;10;C06;0.008
EE11_C06;EE;11;C06;0.006
EE12_C06;EE;12;C06;-0.005
EE13_C06;EE;13;C06;0.063
EE14_C06;EE;14;C06;0.035
EE15_C06;EE;15;C06;0.032
EE16_C06;EE;16;C06;0.019
EE17_C06;EE;17;C06;0.011000000000000001
EE18_C06;EE;18;C06;0.044000000000000004
EE19_C06;EE;19;C06;0.025
EE20_C06;EE;20;C06;0.03
EE21_C06;EE;21;C06;0.027999999999999997
EE22_C06;EE;22;C06;0.07
EE23_C06;EE;23;C06;0.099
EE24_C06;EE;24;C06;0.08199999999999999
IE10_C06;IE;10;C06;0.006
IE11_C06;IE;11;C06;0.034
IE12_C06;IE;12;C06;0.005
IE13_C06;IE;13;C06;0.003
IE14_C06;IE;14;C06;-0.001
IE15_C06;IE;15;C06;0.0
IE16_C06;IE;16;C06;0.006999999999999999
IE17_C06;IE;17;C06;0.009000000000000001
IE18_C06;IE;18;C06;0.002
IE19_C06;IE;19;C06;0.005
IE20_C06;IE;20;C06;0.027999999999999997
IE21_C06;IE;21;C06;0.025
IE22_C06;IE;22;C06;0.006999999999999999
IE23_C06;IE;23;C06;-0.002
IE24_C06;IE;24;C06;0.01
GR10_C06;GR;10;C06;0.022000000000000002
GR11_C06;GR;11;C06;0.008
GR12_C06;GR;12;C06;-0.016
GR13_C06;GR;13;C06;-0.035
GR14_C06;GR;14;C06;-0.013000000000000001
GR15_C06;GR;15;C06;-0.005
GR16_C06;GR;16;C06;0.017
GR17_C06;GR;17;C06;-0.021
GR18_C06;GR;18;C06;0.005
GR19_C06;GR;19;C06;0.013999999999999999
GR20_C06;GR;20;C06;0.002
GR21_C06;GR;21;C06;-0.006999999999999999
GR22_C06;GR;22;C06;0.013000000000000001
GR23_C06;GR;23;C06;0.06
GR24_C06;GR;24;C06;0.034
ES10_C06;ES;10;C06;-0.01
ES11_C06;ES;11;C06;-0.013000000000000001
ES12_C06;ES;12;C06;0.035
ES13_C06;ES;13;C06;0.069
ES14_C06;ES;14;C06;0.001
ES15_C06;ES;15;C06;0.001
ES16_C06;ES;16;C06;0.004
ES17_C06;ES;17;C06;0.006999999999999999
ES18_C06;ES;18;C06;0.003
ES19_C06;ES;19;C06;0.008
ES20_C06;ES;20;C06;0.004
ES21_C06;ES;21;C06;0.006999999999999999
ES22_C06;ES;22;C06;0.011000000000000001
ES23_C06;ES;23;C06;0.019
ES24_C06;ES;24;C06;0.02
FR10_C06;FR;10;C06;0.012
FR11_C06;FR;11;C06;0.009000000000000001
FR12_C06;FR;12;C06;0.01
FR13_C06;FR;13;C06;-0.004
FR14_C06;FR;14;C06;0.001
FR15_C06;FR;15;C06;-0.006999999999999999
FR16_C06;FR;16;C06;-0.006
FR17_C06;FR;17;C06;0.003
FR18_C06;FR;18;C06;0.002
FR19_C06;FR;19;C06;-0.004
FR20_C06;FR;20;C06;0.0
FR21_C06;FR;21;C06;-0.006999999999999999
FR22_C06;FR;22;C06;0.008
FR23_C06;FR;23;C06;0.013999999999999999
FR24_C06;FR;24;C06;0.051
HR10_C06;HR;10;C06;0.026000000000000002
HR11_C06;HR;11;C06;0.011000000000000001
HR12_C06;HR;12;C06;0.021
HR13_C06;HR;13;C06;0.004
HR14_C06;HR;14;C06;0.027000000000000003
HR15_C06;HR;15;C06;0.04
HR16_C06;HR;16;C06;0.047
HR17_C06;HR;17;C06;0.011000000000000001
HR18_C06;HR;18;C06;0.013999999999999999
HR19_C06;HR;19;C06;-0.009000000000000001
HR20_C06;HR;20;C06;0.012
HR21_C06;HR;21;C06;0.008
HR22_C06;HR;22;C06;0.021
HR23_C06;HR;23;C06;0.064
HR24_C06;HR;24;C06;0.053
IT10_C06;IT;10;C06;0.015
IT11_C06;IT;11;C06;0.047
IT12_C06;IT;12;C06;0.043
IT13_C06;IT;13;C06;0.015
IT14_C06;IT;14;C06;0.013000000000000001
IT15_C06;IT;15;C06;0.011000000000000001
IT16_C06;IT;16;C06;0.01
IT17_C06;IT;17;C06;0.008
IT18_C06;IT;18;C06;0.005
IT19_C06;IT;19;C06;0.006999999999999999
IT20_C06;IT;20;C06;0.001
IT21_C06;IT;21;C06;0.002
IT22_C06;IT;22;C06;0.009000000000000001
IT23_C06;IT;23;C06;0.025
IT24_C06;IT;24;C06;0.023
CY10_C06;CY;10;C06;0.03
CY11_C06;CY;11;C06;0.032
CY12_C06;CY;12;C06;0.005
CY13_C06;CY;13;C06;-0.025
CY14_C06;CY;14;C06;-0.011000000000000001
CY15_C06;CY;15;C06;0.002
CY16_C06;CY;16;C06;0.011000000000000001
CY17_C06;CY;17;C06;0.008
CY18_C06;CY;18;C06;0.001
CY19_C06;CY;19;C06;-0.002
CY20_C06;CY;20;C06;0.005
CY21_C06;CY;21;C06;0.006999999999999999
CY22_C06;CY;22;C06;0.006999999999999999
CY23_C06;CY;23;C06;0.015
CY24_C06;CY;24;C06;0.011000000000000001
LV10_C06;LV;10;C06;0.001
LV11_C06;LV;11;C06;-0.026000000000000002
LV12_C06;LV;12;C06;0.004
LV13_C06;LV;13;C06;0.012
LV14_C06;LV;14;C06;0.01
LV15_C06;LV;15;C06;0.015
LV16_C06;LV;16;C06;0.026000000000000002
LV17_C06;LV;17;C06;0.027999999999999997
LV18_C06;LV;18;C06;0.034
LV19_C06;LV;19;C06;0.022000000000000002
LV20_C06;LV;20;C06;0.031
LV21_C06;LV;21;C06;0.028999999999999998
LV22_C06;LV;22;C06;0.07
LV23_C06;LV;23;C06;0.095
LV24_C06;LV;24;C06;0.06
LT10_C06;LT;10;C06;0.012
LT11_C06;LT;11;C06;0.008
LT12_C06;LT;12;C06;0.021
LT13_C06;LT;13;C06;0.018000000000000002
LT14_C06;LT;14;C06;0.012
LT15_C06;LT;15;C06;0.027000000000000003
LT16_C06;LT;16;C06;0.027999999999999997
LT17_C06;LT;17;C06;0.01
LT18_C06;LT;18;C06;0.013999999999999999
LT19_C06;LT;19;C06;0.047
LT20_C06;LT;20;C06;0.055999999999999994
LT21_C06;LT;21;C06;0.047
LT22_C06;LT;22;C06;0.07200000000000001
LT23_C06;LT;23;C06;0.098
LT24_C06;LT;24;C06;0.08199999999999999
LU10_C06;LU;10;C06;0.012
LU11_C06;LU;11;C06;0.11900000000000001
LU12_C06;LU;12;C06;0.008
LU13_C06;LU;13;C06;0.006999999999999999
LU14_C06;LU;14;C06;0.003
LU15_C06;LU;15;C06;0.0
LU16_C06;LU;16;C06;0.001
LU17_C06;LU;17;C06;0.015
LU18_C06;LU;18;C06;-0.006999999999999999
LU19_C06;LU;19;C06;0.012
LU20_C06;LU;20;C06;0.008
LU21_C06;LU;21;C06;0.015
LU22_C06;LU;22;C06;0.036000000000000004
LU23_C06;LU;23;C06;0.043
LU24_C06;LU;24;C06;0.028999999999999998
HU10_C06;HU;10;C06;0.05
HU11_C06;HU;11;C06;0.028999999999999998
HU12_C06;HU;12;C06;0.035
HU13_C06;HU;13;C06;0.033
HU14_C06;HU;14;C06;0.035
HU15_C06;HU;15;C06;0.043
HU16_C06;HU;16;C06;0.022000000000000002
HU17_C06;HU;17;C06;0.035
HU18_C06;HU;18;C06;0.032
HU19_C06;HU;19;C06;0.038
HU20_C06;HU;20;C06;0.039
HU21_C06;HU;21;C06;0.047
HU22_C06;HU;22;C06;0.075
HU23_C06;HU;23;C06;0.11800000000000001
HU24_C06;HU;24;C06;0.073
MT10_C06;MT;10;C06;0.02
MT11_C06;MT;11;C06;0.013999999999999999
MT12_C06;MT;12;C06;0.017
MT13_C06;MT;13;C06;0.018000000000000002
MT14_C06;MT;14;C06;0.008
MT15_C06;MT;15;C06;0.015
MT16_C06;MT;16;C06;0.022000000000000002
MT17_C06;MT;17;C06;0.018000000000000002
MT18_C06;MT;18;C06;0.01
MT19_C06;MT;19;C06;0.013000000000000001
MT20_C06;MT;20;C06;0.022000000000000002
MT21_C06;MT;21;C06;0.015
MT22_C06;MT;22;C06;0.025
MT23_C06;MT;23;C06;0.037000000000000005
MT24_C06;MT;24;C06;0.031
NL10_C06;NL;10;C06;0.013000000000000001
NL11_C06;NL;11;C06;0.046
NL12_C06;NL;12;C06;0.122
NL13_C06;NL;13;C06;0.054000000000000006
NL14_C06;NL;14;C06;0.011000000000000001
NL15_C06;NL;15;C06;-0.011000000000000001
NL16_C06;NL;16;C06;-0.019
NL17_C06;NL;17;C06;0.006
NL18_C06;NL;18;C06;0.01
NL19_C06;NL;19;C06;0.025
NL20_C06;NL;20;C06;0.017
NL21_C06;NL;21;C06;0.006
NL22_C06;NL;22;C06;0.021
NL23_C06;NL;23;C06;0.054000000000000006
NL24_C06;NL;24;C06;0.061
AT10_C06;AT;10;C06;0.019
AT11_C06;AT;11;C06;0.02
AT12_C06;AT;12;C06;0.018000000000000002
AT13_C06;AT;13;C06;0.032
AT14_C06;AT;14;C06;0.024
AT15_C06;AT;15;C06;0.018000000000000002
AT16_C06;AT;16;C06;0.024
AT17_C06;AT;17;C06;0.015
AT18_C06;AT;18;C06;0.022000000000000002
AT19_C06;AT;19;C06;0.012
AT20_C06;AT;20;C06;0.021
AT21_C06;AT;21;C06;0.016
AT22_C06;AT;22;C06;0.026000000000000002
AT23_C06;AT;23;C06;0.052000000000000005
AT24_C06;AT;24;C06;0.051
PL10_C06;PL;10;C06;0.031
PL11_C06;PL;11;C06;0.046
PL12_C06;PL;12;C06;0.033
PL13_C06;PL;13;C06;0.019
PL14_C06;PL;14;C06;0.003
PL15_C06;PL;15;C06;0.019
PL16_C06;PL;16;C06;-0.01
PL17_C06;PL;17;C06;0.012
PL18_C06;PL;18;C06;0.02
PL19_C06;PL;19;C06;0.034
PL20_C06;PL;20;C06;0.051
PL21_C06;PL;21;C06;0.035
PL22_C06;PL;22;C06;0.071
PL23_C06;PL;23;C06;0.086
PL24_C06;PL;24;C06;0.045
PT10_C06;PT;10;C06;-0.013000000000000001
PT11_C06;PT;11;C06;0.045
PT12_C06;PT;12;C06;0.004
PT13_C06;PT;13;C06;0.016
PT14_C06;PT;14;C06;0.006999999999999999
PT15_C06;PT;15;C06;0.004
PT16_C06;PT;16;C06;-0.006
PT17_C06;PT;17;C06;0.004
PT18_C06;PT;18;C06;0.011000000000000001
PT19_C06;PT;19;C06;0.008
PT20_C06;PT;20;C06;0.011000000000000001
PT21_C06;PT;21;C06;0.021
PT22_C06;PT;22;C06;-0.013999999999999999
PT23_C06;PT;23;C06;0.024
PT24_C06;PT;24;C06;0.036000000000000004
RO10_C06;RO;10;C06;0.057999999999999996
RO11_C06;RO;11;C06;0.024
RO12_C06;RO;12;C06;0.01
RO13_C06;RO;13;C06;0.015
RO14_C06;RO;14;C06;0.019
RO15_C06;RO;15;C06;0.009000000000000001
RO16_C06;RO;16;C06;-0.001
RO17_C06;RO;17;C06;0.006999999999999999
RO18_C06;RO;18;C06;0.013000000000000001
RO19_C06;RO;19;C06;0.026000000000000002
RO20_C06;RO;20;C06;0.026000000000000002
RO21_C06;RO;21;C06;0.027999999999999997
RO22_C06;RO;22;C06;0.054000000000000006
RO23_C06;RO;23;C06;0.08900000000000001
RO24_C06;RO;24;C06;0.124
SI10_C06;SI;10;C06;0.013000000000000001
SI11_C06;SI;11;C06;0.015
SI12_C06;SI;12;C06;0.0
SI13_C06;SI;13;C06;-0.006
SI14_C06;SI;14;C06;-0.003
SI15_C06;SI;15;C06;0.008
SI16_C06;SI;16;C06;0.005
SI17_C06;SI;17;C06;0.002
SI18_C06;SI;18;C06;0.02
SI19_C06;SI;19;C06;0.024
SI20_C06;SI;20;C06;0.017
SI21_C06;SI;21;C06;0.009000000000000001
SI22_C06;SI;22;C06;0.06
SI23_C06;SI;23;C06;0.095
SI24_C06;SI;24;C06;0.05
SK10_C06;SK;10;C06;0.040999999999999995
SK11_C06;SK;11;C06;0.04
SK12_C06;SK;12;C06;0.053
SK13_C06;SK;13;C06;0.021
SK14_C06;SK;14;C06;0.009000000000000001
SK15_C06;SK;15;C06;0.008
SK16_C06;SK;16;C06;0.011000000000000001
SK17_C06;SK;17;C06;0.031
SK18_C06;SK;18;C06;0.016
SK19_C06;SK;19;C06;0.015
SK20_C06;SK;20;C06;0.025
SK21_C06;SK;21;C06;0.02
SK22_C06;SK;22;C06;0.046
SK23_C06;SK;23;C06;0.102
SK24_C06;SK;24;C06;0.068
FI10_C06;FI;10;C06;0.019
FI11_C06;FI;11;C06;0.009000000000000001
FI12_C06;FI;12;C06;0.005
FI13_C06;FI;13;C06;0.017
FI14_C06;FI;14;C06;0.03
FI15_C06;FI;15;C06;0.032
FI16_C06;FI;16;C06;0.068
FI17_C06;FI;17;C06;0.017
FI18_C06;FI;18;C06;0.012
FI19_C06;FI;19;C06;0.009000000000000001
FI20_C06;FI;20;C06;0.008
FI21_C06;FI;21;C06;-0.001
FI22_C06;FI;22;C06;0.006
FI23_C06;FI;23;C06;-0.015
FI24_C06;FI;24;C06;0.022000000000000002
SE10_C06;SE;10;C06;0.03
SE11_C06;SE;11;C06;0.009000000000000001
SE12_C06;SE;12;C06;0.027999999999999997
SE13_C06;SE;13;C06;0.021
SE14_C06;SE;14;C06;0.009000000000000001
SE15_C06;SE;15;C06;0.006
SE16_C06;SE;16;C06;0.004
SE17_C06;SE;17;C06;0.008
SE18_C06;SE;18;C06;-0.002
SE19_C06;SE;19;C06;0.012
SE20_C06;SE;20;C06;0.016
SE21_C06;SE;21;C06;-0.015
SE22_C06;SE;22;C06;0.021
SE23_C06;SE;23;C06;0.052000000000000005
SE24_C06;SE;24;C06;0.052000000000000005
EU10_C07;EU;10;C07;0.048
EU11_C07;EU;11;C07;0.055
EU12_C07;EU;12;C07;0.04
EU13_C07;EU;13;C07;0.003
EU14_C07;EU;14;C07;-0.002
EU15_C07;EU;15;C07;-0.027000000000000003
EU16_C07;EU;16;C07;-0.015
EU17_C07;EU;17;C07;0.03
EU18_C07;EU;18;C07;0.034
EU19_C07;EU;19;C07;0.012
EU20_C07;EU;20;C07;-0.022000000000000002
EU21_C07;EU;21;C07;0.068
EU22_C07;EU;22;C07;0.121
EU23_C07;EU;23;C07;0.025
EU24_C07;EU;24;C07;0.008
BE10_C07;BE;10;C07;0.06
BE11_C07;BE;11;C07;0.067
BE12_C07;BE;12;C07;0.028999999999999998
BE13_C07;BE;13;C07;-0.003
BE14_C07;BE;14;C07;0.003
BE15_C07;BE;15;C07;-0.026000000000000002
BE16_C07;BE;16;C07;0.001
BE17_C07;BE;17;C07;0.038
BE18_C07;BE;18;C07;0.040999999999999995
BE19_C07;BE;19;C07;0.015
BE20_C07;BE;20;C07;-0.01
BE21_C07;BE;21;C07;0.055
BE22_C07;BE;22;C07;0.11800000000000001
BE23_C07;BE;23;C07;0.035
BE24_C07;BE;24;C07;0.013999999999999999
BG10_C07;BG;10;C07;0.06
BG11_C07;BG;11;C07;0.06
BG12_C07;BG;12;C07;0.042
BG13_C07;BG;13;C07;-0.008
BG14_C07;BG;14;C07;-0.035
BG15_C07;BG;15;C07;-0.081
BG16_C07;BG;16;C07;-0.061
BG17_C07;BG;17;C07;0.005
BG18_C07;BG;18;C07;0.032
BG19_C07;BG;19;C07;-0.001
BG20_C07;BG;20;C07;-0.05
BG21_C07;BG;21;C07;0.083
BG22_C07;BG;22;C07;0.18899999999999997
BG23_C07;BG;23;C07;0.0
BG24_C07;BG;24;C07;0.006999999999999999
CZ10_C07;CZ;10;C07;0.027000000000000003
CZ11_C07;CZ;11;C07;0.026000000000000002
CZ12_C07;CZ;12;C07;0.03
CZ13_C07;CZ;13;C07;-0.006
CZ14_C07;CZ;14;C07;0.005
CZ15_C07;CZ;15;C07;-0.040999999999999995
CZ16_C07;CZ;16;C07;-0.018000000000000002
CZ17_C07;CZ;17;C07;0.037000000000000005
CZ18_C07;CZ;18;C07;0.028999999999999998
CZ19_C07;CZ;19;C07;0.005
CZ20_C07;CZ;20;C07;-0.004
CZ21_C07;CZ;21;C07;0.08800000000000001
CZ22_C07;CZ;22;C07;0.187
CZ23_C07;CZ;23;C07;-0.011000000000000001
CZ24_C07;CZ;24;C07;0.019
DK10_C07;DK;10;C07;0.032
DK11_C07;DK;11;C07;0.031
DK12_C07;DK;12;C07;0.019
DK13_C07;DK;13;C07;-0.008
DK14_C07;DK;14;C07;-0.006999999999999999
DK15_C07;DK;15;C07;-0.008
DK16_C07;DK;16;C07;-0.015
DK17_C07;DK;17;C07;0.019
DK18_C07;DK;18;C07;0.018000000000000002
DK19_C07;DK;19;C07;0.01
DK20_C07;DK;20;C07;-0.011000000000000001
DK21_C07;DK;21;C07;0.042
DK22_C07;DK;22;C07;0.105
DK23_C07;DK;23;C07;0.01
DK24_C07;DK;24;C07;0.002
DE10_C07;DE;10;C07;0.035
DE11_C07;DE;11;C07;0.043
DE12_C07;DE;12;C07;0.03
DE13_C07;DE;13;C07;-0.001
DE14_C07;DE;14;C07;-0.001
DE15_C07;DE;15;C07;-0.013999999999999999
DE16_C07;DE;16;C07;-0.008
DE17_C07;DE;17;C07;0.027999999999999997
DE18_C07;DE;18;C07;0.033
DE19_C07;DE;19;C07;0.012
DE20_C07;DE;20;C07;-0.018000000000000002
DE21_C07;DE;21;C07;0.085
DE22_C07;DE;22;C07;0.111
DE23_C07;DE;23;C07;0.026000000000000002
DE24_C07;DE;24;C07;0.008
EE10_C07;EE;10;C07;0.065
EE11_C07;EE;11;C07;0.052000000000000005
EE12_C07;EE;12;C07;0.04
EE13_C07;EE;13;C07;-0.025
EE14_C07;EE;14;C07;-0.021
EE15_C07;EE;15;C07;-0.062
EE16_C07;EE;16;C07;-0.028999999999999998
EE17_C07;EE;17;C07;0.048
EE18_C07;EE;18;C07;0.034
EE19_C07;EE;19;C07;0.006
EE20_C07;EE;20;C07;-0.052000000000000005
EE21_C07;EE;21;C07;0.091
EE22_C07;EE;22;C07;0.22399999999999998
EE23_C07;EE;23;C07;-0.005
EE24_C07;EE;24;C07;0.03
IE10_C07;IE;10;C07;0.033
IE11_C07;IE;11;C07;0.036000000000000004
IE12_C07;IE;12;C07;0.054000000000000006
IE13_C07;IE;13;C07;-0.024
IE14_C07;IE;14;C07;-0.017
IE15_C07;IE;15;C07;-0.052000000000000005
IE16_C07;IE;16;C07;-0.035
IE17_C07;IE;17;C07;0.022000000000000002
IE18_C07;IE;18;C07;0.008
IE19_C07;IE;19;C07;0.002
IE20_C07;IE;20;C07;-0.018000000000000002
IE21_C07;IE;21;C07;0.065
IE22_C07;IE;22;C07;0.141
IE23_C07;IE;23;C07;0.001
IE24_C07;IE;24;C07;0.027000000000000003
GR10_C07;GR;10;C07;0.156
GR11_C07;GR;11;C07;0.054000000000000006
GR12_C07;GR;12;C07;0.019
GR13_C07;GR;13;C07;-0.019
GR14_C07;GR;14;C07;-0.008
GR15_C07;GR;15;C07;-0.011000000000000001
GR16_C07;GR;16;C07;0.006999999999999999
GR17_C07;GR;17;C07;0.031
GR18_C07;GR;18;C07;0.02
GR19_C07;GR;19;C07;0.013000000000000001
GR20_C07;GR;20;C07;-0.047
GR21_C07;GR;21;C07;0.016
GR22_C07;GR;22;C07;0.136
GR23_C07;GR;23;C07;0.015
GR24_C07;GR;24;C07;0.016
ES10_C07;ES;10;C07;0.07400000000000001
ES11_C07;ES;11;C07;0.08
ES12_C07;ES;12;C07;0.051
ES13_C07;ES;13;C07;0.012
ES14_C07;ES;14;C07;-0.01
ES15_C07;ES;15;C07;-0.052000000000000005
ES16_C07;ES;16;C07;-0.027999999999999997
ES17_C07;ES;17;C07;0.04
ES18_C07;ES;18;C07;0.035
ES19_C07;ES;19;C07;0.011000000000000001
ES20_C07;ES;20;C07;-0.037000000000000005
ES21_C07;ES;21;C07;0.071
ES22_C07;ES;22;C07;0.11699999999999999
ES23_C07;ES;23;C07;-0.006
ES24_C07;ES;24;C07;0.006999999999999999
FR10_C07;FR;10;C07;0.037000000000000005
FR11_C07;FR;11;C07;0.046
FR12_C07;FR;12;C07;0.027999999999999997
FR13_C07;FR;13;C07;0.005
FR14_C07;FR;14;C07;0.003
FR15_C07;FR;15;C07;-0.016
FR16_C07;FR;16;C07;-0.011000000000000001
FR17_C07;FR;17;C07;0.031
FR18_C07;FR;18;C07;0.043
FR19_C07;FR;19;C07;0.01
FR20_C07;FR;20;C07;-0.021
FR21_C07;FR;21;C07;0.045
FR22_C07;FR;22;C07;0.099
FR23_C07;FR;23;C07;0.042
FR24_C07;FR;24;C07;0.006
HR10_C07;HR;10;C07;0.049
HR11_C07;HR;11;C07;0.059000000000000004
